id_cliente,nome_cliente,METODO_RECURSO,Total Requisições,4xx,2xx,5xx,Score
2121,ESFERA_NEUTRO,GET / PIX - Gerenciamento de Pix recebidos /,1766,28,1738,0,
2122,TRILHA_MODERNO,PUT / Pix - QR Code,506,0,506,0,
2122,TRILHA_MODERNO,GET / PIX - Gerenciamento de Cobranças,4422,0,4422,0,
2123,NEXO_RARE,PUT / Pix - QR Code,16,0,16,0,
2123,NEXO_RARE,GET / PIX - Gerenciamento de Cobranças,9044,13,9001,30,
2124,NIMBUS_DENSO,PUT / PIX - Gerenciamento de Cobranças,5,0,5,0,
2124,NIMBUS_DENSO,GET / PIX - Gerenciamento de Cobranças,78,0,78,0,
2125,FIBRA_LEVE,GET / PIX - Gerenciamento de Pix recebidos /pix,538,445,93,0,
2125,FIBRA_LEVE,PUT / PIX - Gerenciamento de Devoluções,1,0,1,0,
2126,NORTE_FORTE,GET / PIX - Gerenciamento de Pix recebidos /,133,1,132,0,
2127,FAIXA_ABERTO,GET / PIX - Gerenciamento de Pix recebidos /,40,1,39,0,
2129,SYSTEM_PUJANTE,GET / PIX - Gerenciamento de Pix recebidos /pix,1132,958,174,0,
2130,VECTOR_LENTO,PUT / PIX - Gerenciamento de Cobranças,20,0,20,0,
2130,VECTOR_LENTO,GET / PIX - Gerenciamento de Cobranças,157,0,157,0,
2131,TRILHA_EXTERNO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
2131,TRILHA_EXTERNO,PUT / PIX - Gerenciamento de Cobranças,4,0,4,0,
2131,TRILHA_EXTERNO,GET / PIX - Gerenciamento de Cobranças,5,0,5,0,
2132,BLOCO_PRATA,GET / PIX - Gerenciamento de Pix recebidos /,2170,1,2144,25,
2133,RAIZ_CENTRAL,PUT / Pix - QR Code,54,0,54,0,
2133,RAIZ_CENTRAL,PATCH / PIX - Gerenciamento de Cobranças,5,0,5,0,
2133,RAIZ_CENTRAL,GET / PIX - Gerenciamento de Cobranças,80,0,80,0,
2134,STREAM_CONCRETO,GET / PIX - Gerenciamento de Pix recebidos /,308,105,203,0,
2135,BASE_PURO,GET / PIX - Gerenciamento de Cobranças,66839,1,66827,11,
2135,BASE_PURO,PUT / Pix - QR Code,740,0,739,1,
2136,PEDRA_IMPAR,PUT / Pix - QR Code,4,0,4,0,
2136,PEDRA_IMPAR,GET / PIX - Gerenciamento de Cobranças,15193,0,15193,0,
2137,ROCHA_LARGO,GET / PIX - Gerenciamento de Pix recebidos /pix,4,3,1,0,
2138,LUZ_PAR,GET / PIX - Gerenciamento de Pix recebidos /pix,1348,54,1293,1,
2139,CUME_UMIDO,GET / Pix - Consultar Pix,36396,43,36255,98,
2139,CUME_UMIDO,PUT / PIX - Gerenciamento de Devoluções,2197,18,2137,42,
2139,CUME_UMIDO,GET / PIX - Gerenciamento de Pix recebidos /,24176,12,23954,210,
2139,CUME_UMIDO,PUT / Pix - QR Code,67749,56,61167,6526,
2140,TRILHA_ESTREITO,GET / PIX - Gerenciamento de Pix recebidos /,2,2,0,0,
2141,AURORA_PAR,PUT / PIX - Gerenciamento de Cobranças,2691,2,2673,16,
2141,AURORA_PAR,GET / PIX - Gerenciamento de Pix recebidos /,11150,664,10432,54,
2141,AURORA_PAR,PATCH / PIX - Gerenciamento de Cobranças,398,0,397,1,
2141,AURORA_PAR,GET / PIX - Gerenciamento de Cobranças,1650,804,845,1,
2142,PEDRA_LENTO,PUT / Pix - QR Code,1,0,1,0,
2143,REDE_CALMO,PUT / Pix - QR Code,263,0,263,0,
2143,REDE_CALMO,GET / PIX - Gerenciamento de Pix recebidos /,648,49,599,0,
2143,REDE_CALMO,GET / PIX - Gerenciamento de Cobranças,1515,0,1515,0,
2144,CUME_VIVO,PUT / Pix - QR Code,1,1,0,0,
2145,NEBULA_ATIVO,PATCH / PIX - Gerenciamento de Cobranças,5,0,5,0,
2145,NEBULA_ATIVO,PUT / Pix - QR Code,151,0,151,0,
2145,NEBULA_ATIVO,GET / PIX - Gerenciamento de Cobranças,199,0,199,0,
2146,HORIZONTE_ANALOGICO,PATCH / PIX - Gerenciamento de Cobranças,42,0,42,0,
2146,HORIZONTE_ANALOGICO,GET / PIX - Gerenciamento de Cobranças,699643,428,689227,9988,0.0711420480144491
2146,HORIZONTE_ANALOGICO,PUT / PIX - Gerenciamento de Devoluções,10,0,10,0,
2146,HORIZONTE_ANALOGICO,PUT / Pix - QR Code,52296,1940,50301,55,
2147,AXIS_LUNAR,GET / PIX - Gerenciamento de Cobranças,1246,0,1245,1,
2147,AXIS_LUNAR,PATCH / PIX - Gerenciamento de Cobranças,27,0,27,0,
2147,AXIS_LUNAR,PUT / Pix - QR Code,724,0,724,0,
2148,CHAMA_FINO,GET / PIX - Gerenciamento de Cobranças,290,0,290,0,
2148,CHAMA_FINO,PUT / Pix - QR Code,181,0,181,0,
2148,CHAMA_FINO,PATCH / PIX - Gerenciamento de Cobranças,4,0,4,0,
2149,MATRIX_SIMPLES,PUT / Pix - QR Code,906,0,905,1,
2149,MATRIX_SIMPLES,PATCH / PIX - Gerenciamento de Cobranças,47,0,46,1,
2149,MATRIX_SIMPLES,GET / PIX - Gerenciamento de Cobranças,2503,0,2502,1,
2150,TORRE_FOSCO,PUT / Pix - QR Code,8522,0,8516,6,
2150,TORRE_FOSCO,GET / PIX - Gerenciamento de Cobranças,21919,0,21868,51,
2150,TORRE_FOSCO,PATCH / PIX - Gerenciamento de Cobranças,507,0,500,7,
2151,ORBITA_GLOBAL,GET / PIX - Gerenciamento de Devoluções,4616,2995,1621,0,
2151,ORBITA_GLOBAL,PUT / PIX - Gerenciamento de Devoluções,1022,9,1009,4,
2151,ORBITA_GLOBAL,GET / PIX - Gerenciamento de Cobranças,254672,274,253668,730,0.1112177467353011
2151,ORBITA_GLOBAL,PUT / PIX - Gerenciamento de Cobranças,1103,0,1075,28,
2152,PLANO_ANTIGO,PUT / Pix - QR Code,118,0,118,0,
2152,PLANO_ANTIGO,GET / PIX - Gerenciamento de Cobranças,1063,0,1063,0,
2153,VECTOR_CONCRETO,GET / PIX - Gerenciamento de Cobranças,3,0,3,0,
2153,VECTOR_CONCRETO,PUT / PIX - Gerenciamento de Cobranças,2,0,2,0,
2154,TRAMA_SIMPLES,GET / PIX - Gerenciamento de Pix recebidos /,409,43,366,0,
2155,RAIZ_CONCRETO,GET / PIX - Gerenciamento de Cobranças,236,0,236,0,
2155,RAIZ_CONCRETO,PUT / Pix - QR Code,199,0,199,0,
2155,RAIZ_CONCRETO,PATCH / PIX - Gerenciamento de Cobranças,3,0,3,0,
2156,WAVE_SOLAR,PUT / Pix - QR Code,1365,0,1365,0,
2156,WAVE_SOLAR,PATCH / PIX - Gerenciamento de Cobranças,65,0,63,2,
2156,WAVE_SOLAR,GET / PIX - Gerenciamento de Cobranças,2380,0,2378,2,
2158,CAMINHO_GLOBAL,PUT / Pix - QR Code,11168,8,11150,10,
2159,NODEX_LATERAL,PATCH / PIX - Gerenciamento de Cobranças,152,0,143,9,
2159,NODEX_LATERAL,PUT / PIX - Gerenciamento de Devoluções,22,0,22,0,
2159,NODEX_LATERAL,PUT / PIX - Gerenciamento de Cobranças,2398,0,2395,3,
2159,NODEX_LATERAL,GET / PIX - Gerenciamento de Cobranças,3965,0,3965,0,
2160,ATLAS_DOURADO,GET / PIX - Gerenciamento de Cobranças,73,0,73,0,
2160,ATLAS_DOURADO,PUT / Pix - QR Code,65,0,65,0,
2160,ATLAS_DOURADO,PATCH / PIX - Gerenciamento de Cobranças,1,0,1,0,
2161,NEBULA_MODERNO,PATCH / PIX - Gerenciamento de Cobranças,12,12,0,0,
2161,NEBULA_MODERNO,PUT / Pix - QR Code,11,0,0,11,
2161,NEBULA_MODERNO,PUT / PIX - Gerenciamento de Cobranças,9,1,0,8,
2161,NEBULA_MODERNO,GET / PIX - Gerenciamento de Cobranças,1,1,0,0,
2162,ECO_CURVO,PUT / Pix - QR Code,28,0,28,0,
2162,ECO_CURVO,GET / PIX - Gerenciamento de Pix recebidos /,4987,70,4917,0,
2162,ECO_CURVO,GET / PIX - Gerenciamento de Cobranças,163,0,163,0,
2163,NODO_PAR,PUT / Pix - QR Code,122,0,122,0,
2163,NODO_PAR,GET / PIX - Gerenciamento de Cobranças,1539,0,1536,3,
2164,SEMENTE_MODERNO,PUT / Pix - QR Code,4,0,4,0,
2164,SEMENTE_MODERNO,GET / PIX - Gerenciamento de Cobranças,400,0,400,0,
2165,CUME_DENSO,PUT / Pix - QR Code,19,0,19,0,
2165,CUME_DENSO,PATCH / PIX - Gerenciamento de Cobranças,1,0,1,0,
2165,CUME_DENSO,GET / PIX - Gerenciamento de Cobranças,32572,0,32561,11,
2166,CHAMA_DOURADO,GET / PIX - Gerenciamento de Pix recebidos /,29467,25277,4188,2,
2167,ROCHA_SUAVE,PUT / Pix - QR Code,75244,0,75223,21,
2167,ROCHA_SUAVE,GET / PIX - Gerenciamento de Pix recebidos /pix,211,38,173,0,
2167,ROCHA_SUAVE,PATCH / PIX - Gerenciamento de Cobranças,673,0,670,3,
2167,ROCHA_SUAVE,GET / PIX - Gerenciamento de Pix recebidos /,16013,13422,2515,76,
2167,ROCHA_SUAVE,GET / PIX - Gerenciamento de Cobranças,269,1,268,0,
2169,PULSO_MODERNO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
2169,PULSO_MODERNO,GET / PIX - Gerenciamento de Cobranças,6,0,6,0,
2169,PULSO_MODERNO,PUT / PIX - Gerenciamento de Cobranças,2,0,2,0,
2170,SUL_REMOTO,GET / PIX - Gerenciamento de Pix recebidos /pix,7,4,3,0,
2171,VECTOR_CLASSICO,GET / PIX - Gerenciamento de Cobranças,8501,434,8063,4,
2171,VECTOR_CLASSICO,PATCH / PIX - Gerenciamento de Cobranças,352,0,348,4,
2171,VECTOR_CLASSICO,GET / PIX - Gerenciamento de Pix recebidos /,11641,594,11013,34,
2171,VECTOR_CLASSICO,PUT / PIX - Gerenciamento de Cobranças,3379,0,3348,31,
2172,EDGE_SUTIL,PATCH / PIX - Gerenciamento de Cobranças,266,0,264,2,
2172,EDGE_SUTIL,PUT / PIX - Gerenciamento de Cobranças,1946,0,1932,14,
2172,EDGE_SUTIL,GET / PIX - Gerenciamento de Cobranças,572,52,520,0,
2172,EDGE_SUTIL,GET / PIX - Gerenciamento de Pix recebidos /,8701,621,8043,37,
2173,PLANALTO_FINO,GET / PIX - Gerenciamento de Pix recebidos /pix,1,0,1,0,
2174,WAVE_REMOTO,GET / PIX - Gerenciamento de Pix recebidos /,1709,54,1655,0,
2175,FONTE_PAR,PUT / Pix - QR Code,1,0,1,0,
2175,FONTE_PAR,GET / PIX - Gerenciamento de Cobranças,1,0,1,0,
2176,ROCHA_FINO,GET / PIX - Gerenciamento de Cobranças,1672,0,1672,0,
2176,ROCHA_FINO,PUT / Pix - QR Code,57,0,57,0,
2176,ROCHA_FINO,PATCH / PIX - Gerenciamento de Cobranças,6,0,6,0,
2177,AXIS_DENSO,GET / PIX - Gerenciamento de Cobranças,2,0,2,0,
2178,ESTRELA_ATIVO,GET / PIX - Gerenciamento de Cobranças,22,0,22,0,
2178,ESTRELA_ATIVO,PUT / Pix - QR Code,13,3,10,0,
2179,PLANO_FIXO,PUT / PIX - Gerenciamento de Cobranças,234,25,209,0,
2180,PICO_FINO,PUT / Pix - QR Code,2,0,2,0,
2180,PICO_FINO,GET / PIX - Gerenciamento de Cobranças,39,0,39,0,
2183,RIO_ANALOGICO,PATCH / PIX - Gerenciamento de Cobranças,1408,0,1382,26,
2183,RIO_ANALOGICO,GET / PIX - Gerenciamento de Pix recebidos /,20889,554,20299,36,
2183,RIO_ANALOGICO,GET / PIX - Gerenciamento de Cobranças,3272,249,2994,29,
2183,RIO_ANALOGICO,PUT / PIX - Gerenciamento de Cobranças,7983,1,7916,66,
2184,SYSTEM_RARE,GET / PIX - Gerenciamento de Pix recebidos /pix,13835,1326,12507,2,
2186,LINK_LARGO,PUT / Pix - QR Code,12,0,12,0,
2187,BASE_BRILHANTE,PUT / PIX - Gerenciamento de Cobranças,108,0,108,0,
2187,BASE_BRILHANTE,GET / PIX - Gerenciamento de Devoluções,99,99,0,0,
2187,BASE_BRILHANTE,GET / Pix - Consultar Pix,99,0,99,0,
2187,BASE_BRILHANTE,GET / PIX - Gerenciamento de Cobranças,2347,0,2347,0,
2187,BASE_BRILHANTE,PATCH / PIX - Gerenciamento de Cobranças,9,0,9,0,
2188,GRID_MULTIPLO,GET / PIX - Gerenciamento de Cobranças,31161,0,31154,7,
2188,GRID_MULTIPLO,PUT / Pix - QR Code,651,0,649,2,
2189,SUL_VIVO,GET / PIX - Gerenciamento de Pix recebidos /,2,2,0,0,
2191,ILHA_PRATA,GET / PIX - Gerenciamento de Cobranças,10145,0,10143,2,
2191,ILHA_PRATA,PUT / Pix - QR Code,1384,0,1382,2,
2192,ORBITA_IMPAR,GET / PIX - Gerenciamento de Pix recebidos /pix,341,15,326,0,
2194,NODEX_DINAMICO,GET / PIX - Gerenciamento de Cobranças,15,0,15,0,
2195,SYSTEM_VIVO,PUT / Pix - QR Code,5,0,5,0,
2196,PRISMA_MORTO,PATCH / PIX - Gerenciamento de Cobranças,11,0,11,0,
2196,PRISMA_MORTO,PUT / Pix - QR Code,286,0,286,0,
2196,PRISMA_MORTO,GET / PIX - Gerenciamento de Cobranças,623516,314,621509,1693,0.0592429651074628
2197,ESTRELA_GAMA,PUT / Pix - QR Code,851,0,850,1,
2197,ESTRELA_GAMA,GET / PIX - Gerenciamento de Pix recebidos /,2543,35,2508,0,
2197,ESTRELA_GAMA,GET / PIX - Gerenciamento de Cobranças,5550,0,5550,0,
2198,GELO_LATERAL,GET / PIX - Gerenciamento de Pix recebidos /,1255,43,1212,0,
2199,CAMADA_LENTO,GET / PIX - Gerenciamento de Pix recebidos /,377,9,368,0,
2200,CAMADA_PRECISO,GET / PIX - Gerenciamento de Pix recebidos /,56,17,39,0,
2201,BLOCO_SERENO,PUT / Pix - QR Code,10,0,10,0,
2201,BLOCO_SERENO,PUT / PIX - Gerenciamento de Devoluções,3,0,3,0,
2201,BLOCO_SERENO,GET / PIX - Gerenciamento de Cobranças,186,0,186,0,
2202,SOMBRA_ABSTRATO,GET / PIX - Gerenciamento de Pix recebidos /,762,26,736,0,
2203,BASE_MOVEL,PUT / Pix - QR Code,2227,0,2225,2,
2203,BASE_MOVEL,GET / PIX - Gerenciamento de Cobranças,351946,451,349557,1938,0.1331589228999747
2204,PICO_NEUTRO,GET / PIX - Gerenciamento de Pix recebidos /,155,75,80,0,
2205,CUME_FRIO,GET / PIX - Gerenciamento de Pix recebidos /,695,47,648,0,
2206,NORTE_AZUL,GET / PIX - Gerenciamento de Pix recebidos /,4,0,4,0,
2207,CAMINHO_VERDE,PUT / Pix - QR Code,36,0,36,0,
2207,CAMINHO_VERDE,PATCH / PIX - Gerenciamento de Cobranças,1,0,1,0,
2207,CAMINHO_VERDE,GET / PIX - Gerenciamento de Cobranças,67102,0,67090,12,
2209,RAIZ_PASSIVO,GET / PIX - Gerenciamento de Cobranças,10,0,10,0,
2210,WAVE_PASSIVO,PATCH / PIX - Gerenciamento de Cobranças,181,0,179,2,
2210,WAVE_PASSIVO,GET / PIX - Gerenciamento de Cobranças,47284,0,47273,11,
2210,WAVE_PASSIVO,PUT / Pix - QR Code,2435,0,2420,15,
2211,FIBRA_FECHADO,GET / PIX - Gerenciamento de Pix recebidos /,938,7,931,0,
2212,PLANALTO_GAMA,PUT / Pix - QR Code,1,0,1,0,
2213,ROCHA_ANTIGO,PUT / Pix - QR Code,8,0,8,0,
2213,ROCHA_ANTIGO,GET / PIX - Gerenciamento de Cobranças,49,0,49,0,
2214,SUL_PAR,GET / PIX - Gerenciamento de Pix recebidos /pix,2615,1811,804,0,
2215,BASE_LEVE,GET / PIX - Gerenciamento de Pix recebidos /,24212,22440,1772,0,
2216,NODO_ABSTRATO,PUT / PIX - Gerenciamento de Cobranças,250,0,249,1,
2216,NODO_ABSTRATO,GET / PIX - Gerenciamento de Cobranças,1434,0,1434,0,
2217,ROCHA_FRIO,PUT / PIX - Gerenciamento de Cobranças,127,0,127,0,
2217,ROCHA_FRIO,GET / PIX - Gerenciamento de Cobranças,984,0,984,0,
2217,ROCHA_FRIO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
2218,PICO_FIXO,GET / PIX - Gerenciamento de Pix recebidos /pix,141,117,24,0,
2219,PLANALTO_BETA,PATCH / PIX - Gerenciamento de Cobranças,54,54,0,0,
2220,NEXO_FRIO,GET / PIX - Gerenciamento de Pix recebidos /,706,296,410,0,
2220,NEXO_FRIO,PUT / Pix - QR Code,28,0,28,0,
2220,NEXO_FRIO,PATCH / PIX - Gerenciamento de Cobranças,24,0,24,0,
2221,ILHA_SERENO,GET / PIX - Gerenciamento de Pix recebidos /pix,7,3,4,0,
2222,TRAMA_PAR,GET / PIX - Gerenciamento de Cobranças,7515,0,7513,2,
2222,TRAMA_PAR,PUT / Pix - QR Code,1157,0,1150,7,
2223,TOPO_LEVE,GET / PIX - Gerenciamento de Pix recebidos /,804,22,782,0,
2224,GRADE_ATIVO,PUT / Pix - QR Code,200,0,197,3,
2224,GRADE_ATIVO,GET / PIX - Gerenciamento de Cobranças,10871,0,10869,2,
2225,FIELD_FRIO,PUT / Pix - QR Code,3,3,0,0,
2226,LESTE_RARE,PATCH / PIX - Gerenciamento de Cobranças,19,0,19,0,
2226,LESTE_RARE,GET / PIX - Gerenciamento de Cobranças,2262,0,2262,0,
2226,LESTE_RARE,PUT / Pix - QR Code,162,0,162,0,
2227,STREAM_FRIO,GET / PIX - Gerenciamento de Pix recebidos /,79,5,74,0,
2227,STREAM_FRIO,GET / Pix - Consultar Pix,5,0,5,0,
2229,CHAMA_CENTRAL,GET / PIX - Gerenciamento de Devoluções,1098,0,1098,0,
2229,CHAMA_CENTRAL,GET / PIX - Gerenciamento de Pix recebidos /pix,296,4,292,0,
2229,CHAMA_CENTRAL,GET / PIX - Gerenciamento de Cobranças,10222899,105,10212131,10663,0.1466753529501455
2229,CHAMA_CENTRAL,PUT / PIX - Gerenciamento de Devoluções,494,5,481,8,
2229,CHAMA_CENTRAL,PUT / Pix - QR Code,15842,1,15774,67,
2230,REDE_PRECISO,GET / PIX - Gerenciamento de Pix recebidos /,309,0,309,0,
2231,ORBITA_DISCRETO,PUT / Pix - QR Code,4468,0,4466,2,
2231,ORBITA_DISCRETO,GET / PIX - Gerenciamento de Cobranças,16200,0,16200,0,
2232,AURORA_FOSCO,GET / PIX - Gerenciamento de Pix recebidos /pix,1162711,1,1156916,5794,0.0166514457922788
2233,CUME_FLUIDO,PUT / Pix - QR Code,3395,0,3364,31,
2233,CUME_FLUIDO,GET / PIX - Gerenciamento de Cobranças,22478,0,22468,10,
2234,ATLAS_INFERIOR,GET / PIX - Gerenciamento de Cobranças,543,0,543,0,
2234,ATLAS_INFERIOR,PUT / Pix - QR Code,469,0,453,16,
2234,ATLAS_INFERIOR,PATCH / PIX - Gerenciamento de Cobranças,75,0,75,0,
2235,SOMBRA_INTERNO,GET / PIX - Gerenciamento de Cobranças,10,0,10,0,
2235,SOMBRA_INTERNO,PUT / PIX - Gerenciamento de Cobranças,2,0,2,0,
2236,SINAL_CENTRAL,GET / PIX - Gerenciamento de Cobranças,109,0,109,0,
2236,SINAL_CENTRAL,PUT / PIX - Gerenciamento de Cobranças,10,0,10,0,
2237,MATRIX_LOCAL,PUT / PIX - Gerenciamento de Cobranças,8426,6,8369,51,
2237,MATRIX_LOCAL,GET / PIX - Gerenciamento de Cobranças,207740,2,207730,8,0.0039224666049236
2239,PULSO_ESTAVEL,GET / PIX - Gerenciamento de Pix recebidos /pix,14,11,3,0,
2240,ZONE_FRIO,GET / PIX - Gerenciamento de Pix recebidos /pix,2,0,2,0,
2241,FIBRA_CLARO,GET / PIX - Gerenciamento de Pix recebidos /,733,155,578,0,
2242,SUL_DOURADO,PUT / PIX - Gerenciamento de Cobranças,1,0,1,0,
2244,VECTOR_ALFA,PUT / Pix - QR Code,3395,0,3388,7,
2244,VECTOR_ALFA,GET / PIX - Gerenciamento de Cobranças,19908,0,19899,9,
2245,LINK_SOLAR,GET / PIX - Gerenciamento de Pix recebidos /pix,7,5,2,0,
2247,FAIXA_INTENSO,PUT / PIX - Gerenciamento de Cobranças,2,0,2,0,
2247,FAIXA_INTENSO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
2247,FAIXA_INTENSO,GET / PIX - Gerenciamento de Cobranças,6,0,6,0,
2249,TRAMA_FORTE,GET / PIX - Gerenciamento de Pix recebidos /pix,8,8,0,0,
2250,CAMADA_CURVO,GET / PIX - Gerenciamento de Pix recebidos /pix,19,18,1,0,
2251,BLOCO_FINO,PATCH / PIX - Gerenciamento de Cobranças,1,1,0,0,
2251,BLOCO_FINO,GET / PIX - Gerenciamento de Pix recebidos /pix,4,4,0,0,
2251,BLOCO_FINO,PUT / PIX - Gerenciamento de Cobranças,1,1,0,0,
2252,FRAME_MODERNO,GET / PIX - Gerenciamento de Cobranças,649353,3,641147,8203,0.0097134959858138
2252,FRAME_MODERNO,PATCH / PIX - Gerenciamento de Cobranças,227,0,227,0,
2252,FRAME_MODERNO,PUT / Pix - QR Code,36288,4,36189,95,
2254,POINT_FOSCO,GET / PIX - Gerenciamento de Cobranças,485,0,485,0,
2254,POINT_FOSCO,PUT / PIX - Gerenciamento de Cobranças,34,0,34,0,
2254,POINT_FOSCO,PATCH / PIX - Gerenciamento de Cobranças,1,0,1,0,
2255,CAMADA_ABERTO,GET / PIX - Gerenciamento de Pix recebidos /pix,2554,2489,64,1,
2256,PULSO_EXTERNO,GET / PIX - Gerenciamento de Pix recebidos /,850,4,846,0,
2257,LINHA_ANALOGICO,GET / PIX - Gerenciamento de Pix recebidos /pix,3951,3748,203,0,
2257,LINHA_ANALOGICO,PATCH / PIX - Gerenciamento de Cobranças,80,0,76,4,
2258,TRAMA_CLASSICO,GET / PIX - Gerenciamento de Pix recebidos /pix,138,120,18,0,
2259,PORTAL_MULTIPLO,PUT / PIX - Gerenciamento de Cobranças,3,3,0,0,
2260,PORTAL_FIXO,GET / PIX - Gerenciamento de Cobranças,73902,1,73676,225,
2260,PORTAL_FIXO,PUT / PIX - Gerenciamento de Cobranças,69,0,69,0,
2261,DELTA2_SOLAR,GET / PIX - Gerenciamento de Pix recebidos /,454,3,440,11,
2263,PICO_VIVO,GET / PIX - Gerenciamento de Cobranças,7,0,7,0,
2264,FIELD_GLOBAL,GET / PIX - Gerenciamento de Pix recebidos /,17,17,0,0,
2265,SUL_CALMO,GET / PIX - Gerenciamento de Cobranças,7396,0,7395,1,
2265,SUL_CALMO,PUT / Pix - QR Code,1155,0,1154,1,
2266,BLOCO_ALFA,GET / PIX - Gerenciamento de Cobranças,537914,2,537498,414,0.0080356044741854
2266,BLOCO_ALFA,PUT / Pix - QR Code,1026,0,1020,6,
2267,RIO_NEUTRO,GET / PIX - Gerenciamento de Cobranças,59,0,59,0,
2267,RIO_NEUTRO,PUT / Pix - QR Code,5,0,5,0,
2268,PATH_CLARO,PUT / PIX - Gerenciamento de Cobranças,4823,2,4801,20,
2268,PATH_CLARO,GET / PIX - Gerenciamento de Pix recebidos /,13823,618,13143,62,
2268,PATH_CLARO,GET / PIX - Gerenciamento de Cobranças,1753,66,1681,6,
2268,PATH_CLARO,PATCH / PIX - Gerenciamento de Cobranças,585,0,578,7,
2270,PULSO_MORTO,GET / PIX - Gerenciamento de Pix recebidos /,2370,61,2309,0,
2271,LUZ_MULTIPLO,PUT / PIX - Gerenciamento de Cobranças,1728,0,1726,2,
2271,LUZ_MULTIPLO,GET / PIX - Gerenciamento de Cobranças,1782,0,1782,0,
2272,GRADE_UNICO,PUT / Pix - QR Code,2536,0,2528,8,
2272,GRADE_UNICO,GET / PIX - Gerenciamento de Cobranças,15003,1,14971,31,
2273,NEBULA_VERDE,GET / PIX - Gerenciamento de Pix recebidos /,12369,447,11874,48,
2273,NEBULA_VERDE,GET / PIX - Gerenciamento de Cobranças,2344,1142,1186,16,
2273,NEBULA_VERDE,PUT / PIX - Gerenciamento de Cobranças,4414,0,4396,18,
2273,NEBULA_VERDE,PATCH / PIX - Gerenciamento de Cobranças,466,0,457,9,
2274,MAR_CLARO,PUT / Pix - QR Code,4986,0,4924,62,
2274,MAR_CLARO,GET / PIX - Gerenciamento de Cobranças,35776,0,35710,66,
2275,PRISMA_DIGITAL,GET / PIX - Gerenciamento de Pix recebidos /pix,543,432,111,0,
2276,FRAME_SECO,PUT / PIX - Gerenciamento de Devoluções,3,0,3,0,
2276,FRAME_SECO,GET / PIX - Gerenciamento de Pix recebidos /pix,1298,1094,204,0,
2277,EIXO_PASSIVO,PUT / Pix - QR Code,112,0,112,0,
2277,EIXO_PASSIVO,GET / PIX - Gerenciamento de Cobranças,2593,0,2593,0,
2279,TOPO_AGIL,PUT / Pix - QR Code,525,0,521,4,
2279,TOPO_AGIL,GET / PIX - Gerenciamento de Cobranças,10565,150,10381,34,
2279,TOPO_AGIL,PUT / PIX - Gerenciamento de Devoluções,6,0,6,0,
2280,VECTOR_RAPIDO,GET / PIX - Gerenciamento de Pix recebidos /pix,365,322,43,0,
2281,PICO_ANTIGO,PATCH / PIX - Gerenciamento de Cobranças,22,0,22,0,
2281,PICO_ANTIGO,PUT / PIX - Gerenciamento de Devoluções,2,0,2,0,
2281,PICO_ANTIGO,PUT / Pix - QR Code,495,0,495,0,
2281,PICO_ANTIGO,GET / PIX - Gerenciamento de Cobranças,19412,0,19405,7,
2282,HORIZONTE_ESTREITO,PUT / PIX - Gerenciamento de Devoluções,2,0,2,0,
2282,HORIZONTE_ESTREITO,GET / PIX - Gerenciamento de Pix recebidos /pix,673,575,98,0,
2284,TORRE_REMOTO,GET / PIX - Gerenciamento de Pix recebidos /pix,2551,2551,0,0,
2285,ATLAS_GLOBAL,GET / PIX - Gerenciamento de Cobranças,4401,0,4401,0,
2285,ATLAS_GLOBAL,PATCH / PIX - Gerenciamento de Cobranças,27,0,26,1,
2285,ATLAS_GLOBAL,PUT / Pix - QR Code,359,0,358,1,
2286,LINHA_ANTIGO,GET / PIX - Gerenciamento de Pix recebidos /,480,24,456,0,
2286,LINHA_ANTIGO,GET / PIX - Gerenciamento de Cobranças,252,0,252,0,
2286,LINHA_ANTIGO,PUT / Pix - QR Code,39,0,39,0,
2287,GRID_SIMPLES,GET / PIX - Gerenciamento de Pix recebidos /pix,14,8,6,0,
2288,NEXO_PASSIVO,PUT / Pix - QR Code,1,0,1,0,
2291,VALE_PRATA,GET / PIX - Gerenciamento de Pix recebidos /,19,9,10,0,
2292,CICLO_DINAMICO,PUT / Pix - QR Code,92,0,92,0,
2292,CICLO_DINAMICO,GET / PIX - Gerenciamento de Cobranças,142,0,142,0,
2292,CICLO_DINAMICO,PATCH / PIX - Gerenciamento de Cobranças,2,0,2,0,
2293,ARCO_LOCAL,GET / PIX - Gerenciamento de Cobranças,451,101,349,1,
2293,ARCO_LOCAL,PATCH / PIX - Gerenciamento de Cobranças,188,0,188,0,
2293,ARCO_LOCAL,GET / PIX - Gerenciamento de Pix recebidos /,8656,643,7999,14,
2293,ARCO_LOCAL,PUT / PIX - Gerenciamento de Cobranças,1741,0,1717,24,
2294,SYSTEM_PURO,GET / PIX - Gerenciamento de Pix recebidos /,2515,9,2464,42,
2295,NORTE_MOVEL,PUT / PIX - Gerenciamento de Cobranças,266,0,254,12,
2295,NORTE_MOVEL,GET / PIX - Gerenciamento de Cobranças,1390,0,1390,0,
2296,NODEX_ABSTRATO,GET / PIX - Gerenciamento de Pix recebidos /pix,11,9,2,0,
2297,ESTRELA_INTENSO,GET / PIX - Gerenciamento de Pix recebidos /,21011,500,20466,45,
